molecule_chembl_id,activity_value_nm,activity_type,relation,smiles,heavy_atoms
CHEMBL138115,1040.0,Ki,=,NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)F)c(Br)c1,19
CHEMBL1200679,1159.0,IC50,=,[Cl-].[Cl-].[Zn+2],3
CHEMBL66752,1200.0,IC50,=,NS(=O)(=O)CSCCCc1ccccc1,15
CHEMBL440336,1200.0,Ki,=,O=S(=O)(O)NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,19
CHEMBL4532237,1210.0,IC50,=,CNS(=O)(=O)Oc1ccc(-c2ccc3sccc3c2)cc1,21
CHEMBL4533978,1230.0,IC50,=,CN(C)S(=O)(=O)Oc1ccc(-c2ccc3occc3c2)cc1,22
CHEMBL2376667,1300.0,IC50,=,NC(=O)c1c(Nc2ccc(I)cc2F)cc(F)cc1Oc1cccc(CS(N)(=O)=O)c1,31
CHEMBL66129,1300.0,IC50,=,COCCOCCOCS(=O)(=O)CS(N)(=O)=O,17
CHEMBL336247,1300.0,Ki,=,NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)F)c(I)c1,19
CHEMBL4576825,1300.0,IC50,=,CCS(=O)(=O)Oc1ccc(-c2ccc3sccc3c2)cc1,21
CHEMBL4476741,1320.0,IC50,=,NS(=O)(=O)Oc1ccc(-c2ccc3sccc3c2)cc1,20
CHEMBL2172751,1320.0,IC50,=,N[C@@H]1CCCC[C@@H]1NC(=O)P(=O)(O)O,14
CHEMBL3291009,1410.0,IC50,=,O=P(O)(O)C(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)P(=O)(O)O,25
CHEMBL4540118,1490.0,IC50,=,O=S(=O)(Oc1ccc(-c2ccc3sccc3c2)cc1)c1ccccc1,25
CHEMBL408967,1500.0,IC50,=,COc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](CC#N)CC[C@@H]12,28
CHEMBL4591628,1500.0,IC50,=,CS(=O)(=O)Oc1ccc(-c2ccc3sccc3c2)cc1,20
CHEMBL513141,1590.0,IC50,=,Nc1ccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)cc1,38
CHEMBL4561046,1600.0,IC50,=,CCS(=O)(=O)Oc1ccc(-c2ccc3occc3c2)cc1,21
CHEMBL4448898,1620.0,IC50,=,CCCS(=O)(=O)Oc1ccc(-c2ccc3occc3c2)cc1,22
CHEMBL442687,1770.0,IC50,=,O=c1oc2cc(O)ccc2s1,11
CHEMBL3291007,1830.0,IC50,=,O=[N+]([O-])c1ccc(S(=O)(=O)NC(P(=O)(O)O)P(=O)(O)O)cc1,22
CHEMBL4639923,1880.0,IC50,=,COc1cc(/C=C/C(=O)O)ccc1OCc1cn(-c2ccc(Cl)cc2)nn1,27
CHEMBL4642019,1990.0,IC50,=,COc1cc(/C=C/C(=O)O)ccc1OCc1cn(-c2ccc(C(=O)O)cc2)nn1,29
CHEMBL4640224,1990.0,IC50,=,COc1cc(/C=C/C(=O)O)ccc1OCc1cn(-c2cccc([N+](=O)[O-])c2)nn1,29
CHEMBL66513,2000.0,IC50,=,NS(=O)(=O)CSCCc1ccccc1,14
CHEMBL4640484,2100.0,IC50,=,COc1cc(/C=C/C(=O)O)ccc1OCc1cn(-c2cccc(C)c2)nn1,27
CHEMBL4528023,2100.0,IC50,=,O=S(=O)(Oc1ccc(-c2ccc3sccc3c2)cc1)c1ccc(F)cc1,26
CHEMBL4592008,2130.0,IC50,=,CS(=O)(=O)Oc1ccc(-c2ccc3occc3c2)cc1,20
CHEMBL3746031,2200.0,IC50,=,NC(=O)c1c(Oc2cccc(CS(N)(=O)=O)c2)cc(F)c(F)c1Nc1ccc(I)cc1F,32
CHEMBL69113,2500.0,IC50,=,CCCCCCCCS(=O)(=O)C(C)S(N)(=O)=O,17
CHEMBL4441746,2600.0,IC50,=,NS(=O)(=O)Oc1ccc(-c2ccc3occc3c2)cc1,20
CHEMBL513840,2600.0,IC50,=,Nc1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1,38
CHEMBL3291011,2660.0,IC50,=,O=P(O)(O)C(NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1)P(=O)(O)O,26
CHEMBL898,2700.0,IC50,=,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,18
CHEMBL1098816,2710.0,IC50,=,CN(C)CCNC(=O)c1cc(S(N)(=O)=O)cnc1Sc1ccccc1,25
CHEMBL4636417,2780.0,IC50,=,COc1cc(/C=C/C(=O)O)ccc1OCc1cn(-c2ccc([N+](=O)[O-])cc2)nn1,29
CHEMBL4632515,2780.0,IC50,=,COc1cc(/C=C/C(=O)O)ccc1OCc1cn(-c2ccccc2[N+](=O)[O-])nn1,29
CHEMBL447810,2800.0,IC50,=,O=C(O)c1c(O)cc([N+](=O)[O-])cc1[N+](=O)[O-],16
CHEMBL3746923,2800.0,IC50,=,NC(=O)c1c(Nc2ccc(I)cc2F)cc(F)cc1Oc1cccc(CNS(N)(=O)=O)c1,32
CHEMBL69926,2900.0,IC50,=,NS(=O)(=O)CSc1ccc(O)cc1,13
CHEMBL3290058,3220.0,IC50,=,N#Cc1cc2ccccc2ccc1=O,14
CHEMBL4467499,3300.0,IC50,=,Cc1ccc(S(=O)(=O)Oc2ccc(-c3ccc4sccc4c3)cc2)cc1,26
CHEMBL4642730,3560.0,IC50,=,COc1cc(/C=C/C(=O)O)ccc1OCc1cn(-c2ccc(C)cc2)nn1,27
CHEMBL363086,3600.0,IC50,=,N#CSc1ccc(S(N)(=O)=O)cc1,13
CHEMBL4641693,3620.0,IC50,=,COc1cccc(-n2cc(COc3ccc(/C=C/C(=O)O)cc3OC)nn2)c1,28
CHEMBL2019140,3620.0,IC50,=,Nc1oc2ccc(Cl)cc2c(=O)c1-c1ccc(Cl)cc1,20
CHEMBL287486,3623.0,IC50,=,Cc1ccc(S(=O)(=O)NCC(=O)O)cc1,15
CHEMBL3290057,3640.0,IC50,=,N#Cc1cccc2ccccc2c1=O,14
CHEMBL2019143,3660.0,IC50,=,COc1ccc(-c2c(N)oc3ccc(Cl)cc3c2=O)cc1,21
CHEMBL1084919,3700.0,IC50,=,NS(=O)(=O)NCc1csc2cccc(Br)c12,16
CHEMBL3290059,3740.0,IC50,=,N#Cc1ccc2ccccc2c(=O)c1,14
CHEMBL3747368,3800.0,IC50,=,NC(=O)c1c(Nc2ccc(I)cc2F)cc(F)cc1Oc1ccc(F)c(NS(N)(=O)=O)c1,32
CHEMBL331715,3800.0,IC50,=,O=C(NO)C(F)(F)F,8
CHEMBL3290056,3820.0,IC50,=,N#Cc1ccc(=O)c2ccccc2c1,14
CHEMBL3291008,3820.0,IC50,=,O=[N+]([O-])c1cccc(S(=O)(=O)NC(P(=O)(O)O)P(=O)(O)O)c1,22
CHEMBL2392430,3873.0,IC50,=,NS(=O)(=O)c1cccc(NS(=O)(=O)c2ccc3c4c(cccc24)C(=O)N3)c1,27
CHEMBL121,4069.0,IC50,=,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,25
CHEMBL3290055,4070.0,IC50,=,N#CC1=Cc2ccccc2CC=C1,13
CHEMBL4635469,4220.0,IC50,=,COc1cc(/C=C/C(=O)O)ccc1OCc1cn(-c2ccccc2C)nn1,27
CHEMBL750,4300.0,Ki,=,NS(=O)(=O)Cc1noc2ccccc12,14
CHEMBL3290054,4380.0,IC50,=,N#CC1=CCc2ccccc2C=C1,13
CHEMBL421,4490.0,IC50,=,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,28
CHEMBL3746559,4600.0,IC50,=,NC(=O)c1c(Oc2ccc(F)c(NS(N)(=O)=O)c2)cc(F)c(F)c1Nc1ccc(I)cc1F,33
CHEMBL4098852,5000.0,IC50,=,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)[C@@H]1CCCN1C(=O)c1ccc(S(N)(=O)=O)cn1,39
CHEMBL3092995,5000.0,IC50,=,NS(=O)(=O)NC[C@H]1COc2cc(Cl)ccc2O1,17
CHEMBL138972,5000.0,Ki,=,NS(=O)(=O)c1ccc(CNS(=O)(=O)C(F)(F)F)cc1,19
CHEMBL3746640,5000.0,IC50,=,NC(=O)c1c(Oc2cccc(CNS(N)(=O)=O)c2)cc(F)c(F)c1Nc1ccc(I)cc1F,33
CHEMBL1098526,5000.0,IC50,>,NS(=O)(=O)c1ccc(S(=O)(=O)c2ccccc2)c(C(=O)NCc2ccccc2)c1,29
CHEMBL142078,5100.0,Ki,=,NS(=O)(=O)c1ccc(COS(=O)(=O)C(F)(F)F)cc1,19
CHEMBL1382128,5100.0,IC50,=,Cc1ccc(S(=O)(=O)Nc2ccccc2-c2ccccc2)cc1,23
CHEMBL4641337,5230.0,IC50,=,COc1cc(/C=C/C(=O)O)ccc1OCc1cn(-c2ccccc2OC)nn1,28
CHEMBL4635834,5230.0,IC50,=,COc1ccc(-n2cc(COc3ccc(/C=C/C(=O)O)cc3OC)nn2)cc1,28
CHEMBL4463041,5820.0,IC50,=,CN(C)S(=O)(=O)Oc1ccc(-c2ccc3sccc3c2)cc1,22
CHEMBL1163554,6030.0,IC50,=,Cc1ccc(S(=O)(=O)N2C(=O)C=CC2O)cc1,17
CHEMBL3291001,6160.0,IC50,=,O=P(O)(O)C(NS(=O)(=O)c1ccc(Cl)cc1)P(=O)(O)O,20
CHEMBL32749,6440.0,IC50,=,COc1cc(/C=C/C(=O)O)ccc1O,14
CHEMBL2019153,6440.0,IC50,=,Nc1[nH]c2cc(Cl)ccc2c(=O)c1-c1ccccc1,19
CHEMBL2019142,6510.0,IC50,=,COc1ccc(-c2c(N)oc3ccccc3c2=O)cc1,20
CHEMBL4641975,6640.0,IC50,=,COc1cc(/C=C/C(=O)O)ccc1OCc1cn(-c2ccc(F)cc2)nn1,27
CHEMBL1621411,6672.0,IC50,=,Cc1ccc(S(=O)(=O)NCCCN(C)C)cc1,17
CHEMBL4641866,6760.0,IC50,=,COc1cc(/C=C/C(=O)O)ccc1OCc1cn(-c2cccc(Cl)c2)nn1,27
CHEMBL2019138,6790.0,IC50,=,Nc1oc2cc(Cl)ccc2c(=O)c1-c1ccccc1,19
CHEMBL1077117,7100.0,IC50,=,NS(=O)(=O)NCc1coc2ccccc12,15
CHEMBL362436,7321.0,IC50,=,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccccc2)cc1,19
CHEMBL316997,7410.0,IC50,=,O=C(NC1CCCC1)P(=O)(O)O,12
CHEMBL2440432,7469.0,IC50,=,O=P(O)(O)C(Nc1ccc(Oc2ccc(Br)cc2)cc1)P(=O)(O)O,24
CHEMBL2019146,7590.0,IC50,=,COc1ccc(-c2c(N)oc3ccc(Cl)cc3c2=O)cc1OC,23
CHEMBL2019148,7870.0,IC50,=,COc1ccc2c(=O)c(-c3ccccc3)c(N)oc2c1,20
CHEMBL97709,7890.0,IC50,=,O=C(NC1CCCCCCC1)P(=O)(O)O,15
CHEMBL1164744,7970.0,IC50,=,CC(=O)OC1C=CC(=O)N1S(=O)(=O)c1ccc(C)cc1,20
CHEMBL24447,8000.0,IC50,=,O=C(NCCc1ccccc1)P(=O)(O)O,15
CHEMBL2019144,8070.0,IC50,=,COc1ccc(-c2c(N)oc3cc(Cl)ccc3c2=O)cc1,21
CHEMBL3310984,8071.0,IC50,=,CCCC(C)NS(=O)(=O)c1ccc(C)cc1,16
CHEMBL2440438,8199.0,IC50,=,O=P(O)(O)C(Nc1ccc(O)cc1)P(=O)(O)O,17
CHEMBL2019141,8250.0,IC50,=,Nc1oc2cc(Cl)ccc2c(=O)c1-c1ccc(Cl)cc1,20
CHEMBL2172750,8280.0,IC50,=,N[C@H]1CCCC[C@@H]1NC(=O)P(=O)(O)O,14
CHEMBL2019145,8280.0,IC50,=,COc1ccc(-c2c(N)oc3ccccc3c2=O)cc1OC,22
CHEMBL2019151,8350.0,IC50,=,COc1ccc2c(=O)c(-c3ccc(OC)c(OC)c3)c(N)oc2c1,24
CHEMBL1084675,8400.0,IC50,=,NS(=O)(=O)NCc1csc2ccc(Cl)cc12,16
CHEMBL1801471,8600.0,IC50,=,O=C(NCCN1CCCCC1)P(=O)(O)O,15
CHEMBL2019139,8660.0,IC50,=,Nc1oc2ccccc2c(=O)c1-c1ccc(Cl)cc1,19
CHEMBL2019150,8740.0,IC50,=,COc1ccc(-c2c(N)oc3cc(OC)ccc3c2=O)cc1,22
CHEMBL318664,8790.0,IC50,=,CCC(CC)NC(=O)P(=O)(O)O,12
CHEMBL329784,8810.0,IC50,=,O=C(NC1CCCCC1)P(=O)(O)O,13
CHEMBL2172748,8820.0,IC50,=,O=C(NCCCCNC(=O)P(=O)(O)O)P(=O)(O)O,18
CHEMBL2172747,8850.0,IC50,=,C[C@@H](NC(=O)P(=O)(O)O)C1CCCCC1,15
CHEMBL2019152,9020.0,IC50,=,Nc1[nH]c2ccc(Cl)cc2c(=O)c1-c1ccccc1,19
CHEMBL2440429,9091.0,IC50,=,O=P(O)(O)C(Nc1cccc2ccccc12)P(=O)(O)O,20
CHEMBL4160867,9100.0,IC50,=,O=C(/C=C/c1cn(S(=O)(=O)c2ccc(Cl)cc2Cl)c2ccccc12)c1ccncc1,30
CHEMBL97951,9230.0,IC50,=,O=C(NCC1CCCCC1)P(=O)(O)O,14
CHEMBL2019154,9330.0,IC50,=,COc1ccc(-c2cc3cc(Cl)ccc3oc2=O)cc1,20
CHEMBL55371,9371.0,IC50,=,O=P(O)(O)C(Nc1cccc(-c2ccccc2)c1)P(=O)(O)O,22
CHEMBL2440431,9371.0,IC50,=,O=P(O)(O)C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)P(=O)(O)O,24
CHEMBL2019136,9430.0,IC50,=,Nc1oc2ccccc2c(=O)c1-c1ccccc1,18
CHEMBL2172746,9450.0,IC50,=,C[C@H](NC(=O)P(=O)(O)O)C1CCCCC1,15
CHEMBL2172749,9590.0,IC50,=,CCOP(=O)(OCC)C(=O)NCCCCNC(=O)P(=O)(OCC)OCC,26
CHEMBL1801472,9660.0,IC50,=,O=C(NCCN1CCCC1)P(=O)(O)O,14
CHEMBL4637712,9780.0,IC50,=,COc1cc(/C=C/C(=O)O)ccc1OCc1cn(-c2cccc(F)c2)nn1,27
CHEMBL4078353,10000.0,IC50,=,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)[C@@H]1CCCN1C(=O)c1cccc(-c2cccc(S(N)(=O)=O)c2)c1,45
CHEMBL2440439,10000.0,IC50,>,Cc1ccc(NC(P(=O)(O)O)P(=O)(O)O)cc1,17
CHEMBL2440435,10000.0,IC50,>,O=P(O)(O)C(Nc1cccc(C(F)(F)F)c1)P(=O)(O)O,20
CHEMBL450938,10000.0,IC50,>,O=[N+]([O-])c1cccc(NC(P(=O)(O)O)P(=O)(O)O)c1,19
CHEMBL2440440,10000.0,IC50,>,O=P(O)(O)C(Nc1ccc(C(F)(F)F)cc1)P(=O)(O)O,20
CHEMBL2440581,10000.0,IC50,>,O=P(O)(O)C(Nc1ccc(F)cc1)P(=O)(O)O,17
CHEMBL3746569,10000.0,IC50,>,NCCS(=O)(=O)Nc1cccc(Oc2cc(F)cc(Nc3ccc(I)cc3F)c2C(N)=O)c1,33
CHEMBL3291003,10000.0,IC50,>,O=C(NC(P(=O)(O)O)P(=O)(O)O)c1ccc(Br)cc1,19
CHEMBL4521594,10000.0,IC50,>,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1,28
CHEMBL105380,10000.0,IC50,=,NS(=O)(=O)c1ccc(SCCCO)c(C(=O)O)c1,18
CHEMBL2336898,10000.0,IC50,>,NS(=O)(=O)c1cccc(Nc2nnc(-c3ccc(Cl)cc3)c3ccccc23)c1,28
CHEMBL2336897,10000.0,IC50,>,NS(=O)(=O)c1cccc(Nc2nnc(-c3ccccc3)c3ccccc23)c1,27
CHEMBL2336899,10000.0,IC50,>,NS(=O)(=O)c1cccc(Nc2nnc(-c3ccc(C(F)(F)F)cc3)c3ccccc23)c1,31
CHEMBL370662,10000.0,IC50,>,O=P(O)(O)C(Nc1cccc(Br)c1)P(=O)(O)O,17
CHEMBL2440441,10000.0,IC50,>,O=P(O)(O)C(Nc1ccc(Br)cc1)P(=O)(O)O,17
CHEMBL2440436,10000.0,IC50,>,O=P(O)(O)C(Nc1cccc(F)c1)P(=O)(O)O,17
CHEMBL2440433,10000.0,IC50,>,O=P(O)(O)C(Nc1ccc(Cl)c(Cl)c1)P(=O)(O)O,18
CHEMBL3291006,10000.0,IC50,>,COc1ccc(S(=O)(=O)NC(P(=O)(O)O)P(=O)(O)O)cc1,21
CHEMBL2440430,10000.0,IC50,>,O=P(O)(O)C(Nc1ccc(Oc2ccccc2)cc1)P(=O)(O)O,23
CHEMBL2440578,10000.0,IC50,>,O=[N+]([O-])c1ccc(NC(P(=O)(O)O)P(=O)(O)O)cc1,19
CHEMBL191613,10000.0,IC50,>,O=P(O)(O)C(Nc1ccc(Cl)cc1Cl)P(=O)(O)O,18
CHEMBL3291004,10000.0,IC50,>,O=P(O)(O)C(P(=O)(O)O)S(=O)(=O)c1ccc(Br)cc1,19
CHEMBL2440580,10000.0,IC50,>,O=P(O)(O)C(Nc1ccccc1)P(=O)(O)O,16
CHEMBL2336900,10000.0,IC50,>,COc1ccc(-c2nnc(Nc3cccc(S(N)(=O)=O)c3)c3ccccc23)cc1,29
CHEMBL2336903,10000.0,IC50,>,CC(C)(C)c1ccc(Nc2nnc(-c3cccc(S(N)(=O)=O)c3)c3ccccc23)cc1,31
CHEMBL2313213,10000.0,IC50,>,NS(=O)(=O)c1ccc(Nc2nnc(-c3ccccc3)c3ccccc23)cc1,27
CHEMBL2336894,10000.0,IC50,>,NS(=O)(=O)c1ccc(Nc2nnc(-c3ccc(Cl)cc3)c3ccccc23)cc1,28
CHEMBL2336895,10000.0,IC50,>,NS(=O)(=O)c1ccc(Nc2nnc(-c3ccc(C(F)(F)F)cc3)c3ccccc23)cc1,31
CHEMBL2336896,10000.0,IC50,>,COc1cccc(-c2nnc(Nc3ccc(S(N)(=O)=O)cc3)c3ccccc23)c1,29
CHEMBL3291002,10000.0,IC50,>,O=P(O)(O)C(NS(=O)(=O)c1ccc(Br)cc1)P(=O)(O)O,20
CHEMBL293479,10000.0,IC50,>,O=P(O)(O)C(Nc1ccc(-c2ccccc2)cc1)P(=O)(O)O,22
CHEMBL2440434,10000.0,IC50,>,O=[N+]([O-])c1cc(NC(P(=O)(O)O)P(=O)(O)O)ccc1F,20
CHEMBL3604469,10000.0,IC50,>,CC[S@@](=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@@H](C)O)n2)cc1,25
CHEMBL3962241,10000.0,IC50,>,COc1cc(F)ccc1-c1nc(Nc2cc(F)cc(CS(C)(=N)=O)c2)ncc1F,29
CHEMBL4062557,10000.0,IC50,=,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)[C@@H]1CCCN1S(N)(=O)=O,31
CHEMBL4442620,10000.0,IC50,>,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,29
CHEMBL3965161,10000.0,IC50,>,COc1cc(F)ccc1-c1nc(Nc2cccc(CS(C)(=N)=O)c2)ncc1F,28
CHEMBL3746516,10000.0,IC50,=,NC(=O)c1c(Nc2ccc(I)cc2F)cc(F)cc1Oc1ccc(F)c(NS(N)(=O)=O)c1F,33
CHEMBL4647534,10740.0,IC50,=,COc1cc(/C=C/C(=O)O)ccc1OCc1cn(-c2ccccc2F)nn1,27
CHEMBL141028,10900.0,Ki,=,NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)F)cc1,18
CHEMBL4177378,12100.0,IC50,=,CC(C)(C)c1ccc(S(=O)(=O)n2cc(/C=C/C(=O)c3ccncc3)c3ccccc32)cc1,32
CHEMBL354981,13000.0,Ki,=,CC1(C)O[C@@H]2O[C@@H](COS(N)(=O)=O)[C@H]3OC(C)(C)O[C@H]3[C@@H]2O1,22
CHEMBL4169670,13500.0,IC50,=,O=C(/C=C/c1cn(S(=O)(=O)c2ccc(Cl)cc2)c2ccccc12)c1ccncc1,29
CHEMBL2019147,13700.0,IC50,=,COc1ccc(-c2c(N)oc3cc(Cl)ccc3c2=O)cc1OC,23
CHEMBL97034,13870.0,IC50,=,CC(C)NC(=O)P(=O)(O)O,10
CHEMBL4632577,13980.0,IC50,=,COc1cc(/C=C/C(=O)O)ccc1OCc1cn(-c2ccccc2Cl)nn1,27
CHEMBL4072315,14000.0,IC50,=,COc1ccc(/C=C/C(=O)N[C@H]2[C@H](OC)O[C@H](CO)[C@@H](O)[C@@H]2O)cc1,25
CHEMBL4174859,14100.0,IC50,=,O=C(/C=C/c1cn(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc12)c1ccncc1,31
CHEMBL4177384,14440.0,IC50,=,O=C1/C(=C\c2ccc([N+](=O)[O-])cc2)S/C(=N/c2ccccc2)N1Cc1ccncc1,30
CHEMBL140975,14800.0,Ki,=,NS(=O)(=O)c1ccc(NNS(=O)(=O)C(F)(F)F)cc1,19
CHEMBL169685,15000.0,Ki,=,CC1(C)O[C@H]2[C@@H](O1)[C@@H](C(=O)NNS(N)(=O)=O)O[C@@H]1OC(C)(C)O[C@@H]12,24
CHEMBL3093012,17000.0,IC50,=,NS(=O)(=O)NCC1COc2ccccc2OC1,17
CHEMBL1163131,18180.0,IC50,=,Cc1ccc(S(=O)(=O)N2CC=CC2=O)cc1,16
CHEMBL140938,18700.0,Ki,=,NS(=O)(=O)c1cccc(NS(=O)(=O)C(F)(F)F)c1,18
CHEMBL4649491,20000.0,IC50,>,COc1cc(/C=C/C(=O)O)ccc1OCc1cn(-c2ccccc2)nn1,26
CHEMBL140973,20450.0,Ki,=,NS(=O)(=O)c1ccccc1NS(=O)(=O)C(F)(F)F,18
CHEMBL1088203,21000.0,IC50,=,NS(=O)(=O)NCc1cccc2ccccc12,16
CHEMBL166696,21000.0,Ki,=,CC1(C)OC[C@@H]2O[C@@]3(C(=O)NNS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,24
CHEMBL508732,23140.0,IC50,=,Cc1ccc(S(=O)(=O)n2cccc2)cc1,15
CHEMBL4166636,24320.0,IC50,=,O=C(/C=C/c1cn(S(=O)(=O)c2cccc([N+](=O)[O-])c2)c2ccccc12)c1ccncc1,31
CHEMBL3093001,25000.0,IC50,=,NS(=O)(=O)NCCC1COc2ccccc2O1,17
CHEMBL168447,25000.0,Ki,=,CC1(C)O[C@@H]2O[C@@H](C(=O)NS(N)(=O)=O)[C@H]3OC(C)(C)O[C@H]3[C@@H]2O1,23
CHEMBL1077134,25000.0,IC50,=,Cc1oc2ccccc2c1CNS(N)(=O)=O,16
CHEMBL4172916,27180.0,IC50,=,O=C1/C(=C\c2ccc(O)c(O)c2)S/C(=N/c2ccccc2)N1Cc1ccncc1,29
CHEMBL3093010,29000.0,IC50,=,Cc1ccc2c(c1)O[C@@H](CNS(N)(=O)=O)CO2,17
CHEMBL4177494,29350.0,IC50,=,COc1ccc(S(=O)(=O)n2cc(/C=C/C(=O)c3ccncc3)c3ccccc32)cc1,30
CHEMBL3093009,30000.0,IC50,=,NS(=O)(=O)NC[C@H]1COc2cc(Cl)c(Cl)cc2O1,18
CHEMBL1084918,30000.0,IC50,=,NS(=O)(=O)NCc1csc2ccc(F)cc12,16
CHEMBL104,30103.0,IC50,=,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,25
CHEMBL3093007,36000.0,IC50,=,NS(=O)(=O)NC[C@H]1COc2cc(Br)ccc2O1,17
CHEMBL3093003,36000.0,IC50,=,NS(=O)(=O)NC[C@H]1COc2ccc(Cl)cc2O1,17
CHEMBL2019137,36200.0,IC50,=,Nc1oc2ccc(Cl)cc2c(=O)c1-c1ccccc1,19
CHEMBL4167235,36210.0,IC50,=,O=C(/C=C/c1cn(S(=O)(=O)c2ccccc2[N+](=O)[O-])c2ccccc12)c1ccncc1,31
CHEMBL2019149,36700.0,IC50,=,COc1ccc2c(=O)c(-c3ccc(Cl)cc3)c(N)oc2c1,21
CHEMBL4159498,38400.0,IC50,=,Cc1ccc(S(=O)(=O)n2cc(/C=C/C(=O)c3ccncc3)c3ccccc32)cc1,29
CHEMBL4100994,40000.0,IC50,>,Cc1cnc2c(S)cccc2c1,12
CHEMBL1086777,45000.0,IC50,=,Cc1ccc2scc(CNS(N)(=O)=O)c2c1,16
CHEMBL734,47000.0,IC50,=,CC(=O)NO,5
CHEMBL1084674,48000.0,IC50,=,Cn1cc(CNS(N)(=O)=O)c2ccccc21,16
CHEMBL1332361,50000.0,IC50,>,Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1,18
CHEMBL1533910,50000.0,IC50,>,COc1ccc(S(=O)(=O)Nc2ccccc2)cc1OC,20
CHEMBL182659,50000.0,IC50,>,Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1,17
CHEMBL1372946,50000.0,IC50,>,Cc1ccc(S(=O)(=O)N(C)c2ccccc2)cc1,18
CHEMBL3310985,50000.0,IC50,>,CC(=O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,19
CHEMBL3093004,56000.0,IC50,=,NS(=O)(=O)NC[C@H]1COc2cccc(Cl)c2O1,17
CHEMBL1094857,65100.0,IC50,=,O=[N+]([O-])O[C@@H]1CC2CCC1[C@@H]2O,12
CHEMBL4169120,65220.0,IC50,=,O=C(/C=C/c1cn(S(=O)(=O)c2cccc3ccccc23)c2ccccc12)c1ccncc1,32
CHEMBL466517,66000.0,IC50,=,NS(=O)(=O)NCc1csc2ccccc12,15
CHEMBL402794,66906.0,IC50,=,CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)OC[C@@H](CC)CCCC,28
CHEMBL3093005,70000.0,IC50,=,NS(=O)(=O)NC[C@H]1COc2c(F)cccc2O1,17
CHEMBL177623,71000.0,IC50,=,NS(=O)(=O)NCC1Oc2ccccc2O1,15
CHEMBL175644,71000.0,IC50,=,NS(=O)(=O)NCC1CCc2ccccc2O1,16
CHEMBL1094856,73100.0,IC50,=,O=[N+]([O-])O[C@H]1CC2CCC1[C@@H]2O,12
CHEMBL148680,73900.0,IC50,=,COC(=O)c1ccccc1S(N)(=O)=O,14
CHEMBL3093006,75000.0,IC50,=,NS(=O)(=O)NC[C@H]1COc2cc(F)ccc2O1,17
CHEMBL3092998,77000.0,IC50,=,NS(=O)(=O)NC[C@@H]1COc2ccccc2O1,16
CHEMBL355001,82000.0,Ki,=,NS(N)(=O)=O,5
CHEMBL3092999,85000.0,IC50,=,CN(CC1COc2ccccc2O1)S(N)(=O)=O,17
CHEMBL1094530,86300.0,IC50,=,O=[N+]([O-])O[C@H]1C[C@H](O[N+](=O)[O-])[C@@H](O)C[C@@H]1O,16
CHEMBL68253,97000.0,Ki,=,NS(=O)(=O)O,5
CHEMBL3092997,97000.0,IC50,=,NS(=O)(=O)NC[C@H]1COc2ccccc2O1,16
CHEMBL1094528,98100.0,IC50,=,O=[N+]([O-])O[C@@H]1CC2c3ccccc3C1[C@@H]2O,16
CHEMBL352471,100000.0,Ki,>,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(C(=O)NNS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,24
CHEMBL166788,100000.0,Ki,>,NS(=O)(=O)N(C1CCCCC1)C1CCCCC1,17
